"source_record_id","name_ja","historical_address","master_code_UNKNOWN","source_url"
"geoshape-nrct-poi:140000012300","稲毛神社","神奈川県 川崎市 川崎区宮本町7番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000012300.html"
"geoshape-nrct-poi:140000014400","夢見ヶ崎古墳群","神奈川県 川崎市幸区 南加瀬四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000014400.html"
"geoshape-nrct-poi:140000014500","白山古墳","神奈川県 川崎市幸区 北加瀬二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000014500.html"
"geoshape-nrct-poi:140000015700","神庭遺跡","神奈川県 川崎市高津区 蟹ケ谷","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000015700.html"
"geoshape-nrct-poi:140000016100","泉沢寺","神奈川県 川崎市 中原区上小田中七丁目20番5号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000016100.html"
"geoshape-nrct-poi:140000016300","小杉御殿跡","神奈川県 川崎市中原区 小杉御殿町一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000016300.html"
"geoshape-nrct-poi:140000016600","日枝神社","神奈川県 藤沢市 辻堂元町三丁目5番21号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000016600.html"
"geoshape-nrct-poi:140000016900","春日神社","神奈川県 川崎市 中原区宮内四丁目12番2号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000016900.html"
"geoshape-nrct-poi:140000017600","子母口貝塚","神奈川県 川崎市高津区 子母口","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000017600.html"
"geoshape-nrct-poi:140000017800","千年伊勢山台遺跡","神奈川県 川崎市高津区 千年","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000017800.html"
"geoshape-nrct-poi:140000018100","新作小高台遺跡","神奈川県 川崎市高津区 新作一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000018100.html"
"geoshape-nrct-poi:140000018300","末長遺跡","神奈川県 川崎市高津区 末長二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000018300.html"
"geoshape-nrct-poi:140000019500","梶ヶ谷神明社上遺跡","神奈川県 川崎市高津区 梶ケ谷四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000019500.html"
"geoshape-nrct-poi:140000019900","十三菩提遺跡","神奈川県 川崎市宮前区 南野川三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000019900.html"
"geoshape-nrct-poi:140000020000","野川南耕地遺跡","神奈川県 川崎市宮前区 西野川三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000020000.html"
"geoshape-nrct-poi:140000020100","影向寺","神奈川県 川崎市 宮前区野川本町三丁目4番","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000020100.html"
"geoshape-nrct-poi:140000020400","馬絹古墳","神奈川県 川崎市宮前区 馬絹五丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000020400.html"
"geoshape-nrct-poi:140000020800","潮見台遺跡","神奈川県 川崎市宮前区 菅生二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000020800.html"
"geoshape-nrct-poi:140000020900","白井坂埴輪窯跡","神奈川県 川崎市宮前区 犬蔵一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000020900.html"
"geoshape-nrct-poi:140000021200","東高根遺跡","神奈川県 川崎市宮前区 神木本町二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000021200.html"
"geoshape-nrct-poi:140000021500","下原遺跡","神奈川県 川崎市多摩区 長尾七丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000021500.html"
"geoshape-nrct-poi:140000021600","妙楽寺","神奈川県 川崎市 多摩区長尾三丁目9番3号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000021600.html"
"geoshape-nrct-poi:140000022400","菅寺尾台廃堂跡","神奈川県 川崎市多摩区 寺尾台一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000022400.html"
"geoshape-nrct-poi:140000022500","小沢城跡","神奈川県 川崎市多摩区 菅仙谷一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000022500.html"
"geoshape-nrct-poi:140000022700","桝形城跡","神奈川県 川崎市多摩区 枡形六丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000022700.html"
"geoshape-nrct-poi:140000022800","広福寺","神奈川県 川崎市 多摩区枡形六丁目7番1号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000022800.html"
"geoshape-nrct-poi:140000023500","王禅寺","神奈川県 川崎市 麻生区王禅寺940番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000023500.html"
"geoshape-nrct-poi:140000023700","早野横穴古墳","神奈川県 川崎市麻生区 早野","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000023700.html"
"geoshape-nrct-poi:140000024100","万福寺遺跡群No.１・No.２遺跡","神奈川県 川崎市麻生区 万福寺三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000024100.html"
"geoshape-nrct-poi:140000024800","岡上廃寺","神奈川県 川崎市麻生区 岡上","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000024800.html"
"geoshape-nrct-poi:140000026700","軽井沢古墳","神奈川県 横浜市西区 南軽井沢","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000026700.html"
"geoshape-nrct-poi:140000027600","神奈川奉行所跡","神奈川県 横浜市西区 紅葉ケ丘","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000027600.html"
"geoshape-nrct-poi:140000027700","金星太陽面経過観測地","神奈川県 横浜市西区 宮崎町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000027700.html"
"geoshape-nrct-poi:140000028000","東福寺","神奈川県 横浜市 西区赤門町二丁目17番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000028000.html"
"geoshape-nrct-poi:140000028600","太田陣屋跡","神奈川県 横浜市中区 日ノ出町一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000028600.html"
"geoshape-nrct-poi:140000028900","厳島神社","神奈川県 横浜市 鶴見区駒岡三丁目19番35号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000028900.html"
"geoshape-nrct-poi:140000030300","横浜町会所跡","神奈川県 横浜市中区 本町一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000030300.html"
"geoshape-nrct-poi:140000030500","横浜正金銀行","神奈川県 横浜市中区 南仲通五丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000030500.html"
"geoshape-nrct-poi:140000030800","日米和親条約締結地","神奈川県 横浜市中区 日本大通","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000030800.html"
"geoshape-nrct-poi:140000030900","海岸教会","神奈川県 横浜市中区 日本大通","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000030900.html"
"geoshape-nrct-poi:140000031000","横浜運上所跡","神奈川県 横浜市中区 日本大通","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000031000.html"
"geoshape-nrct-poi:140000031400","横浜天主堂跡","神奈川県 横浜市中区 山下町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000031400.html"
"geoshape-nrct-poi:140000032000","外人墓地","神奈川県 横浜市中区 山手町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000032000.html"
"geoshape-nrct-poi:140000032600","根岸競馬場跡","神奈川県 横浜市中区 簑沢","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000032600.html"
"geoshape-nrct-poi:140000032700","地蔵王廟","神奈川県 横浜市中区 大芝台","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000032700.html"
"geoshape-nrct-poi:140000033800","稲荷山貝塚遺跡","神奈川県 横浜市南区 山谷","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000033800.html"
"geoshape-nrct-poi:140000034000","宝生寺","神奈川県 茅ヶ崎市 西久保546番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000034000.html"
"geoshape-nrct-poi:140000034500","弘明寺","神奈川県 横浜市 南区弘明寺町山下267番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000034500.html"
"geoshape-nrct-poi:140000034700","大丸遺跡","神奈川県 横浜市南区 六ツ川三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000034700.html"
"geoshape-nrct-poi:140000037700","室の木古墳","神奈川県 横浜市磯子区 久木町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000037700.html"
"geoshape-nrct-poi:140000037900","三殿台遺跡","神奈川県 横浜市磯子区 岡村四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000037900.html"
"geoshape-nrct-poi:140000038500","杉田貝塚","神奈川県 横浜市磯子区 杉田四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000038500.html"
"geoshape-nrct-poi:140000038600","東漸寺","神奈川県 横浜市 都筑区佐江戸町2240番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000038600.html"
"geoshape-nrct-poi:140000039900","富岡八幡宮","神奈川県 横浜市 金沢区富岡東四丁目5番41号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000039900.html"
"geoshape-nrct-poi:140000040000","慶珊寺","神奈川県 横浜市 金沢区富岡東四丁目1番8号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040000.html"
"geoshape-nrct-poi:140000040300","能見堂跡","神奈川県 横浜市金沢区 能見台森","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040300.html"
"geoshape-nrct-poi:140000040500","称名寺","神奈川県 横浜市 金沢区金沢町212番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040500.html"
"geoshape-nrct-poi:140000040600","金沢文庫","神奈川県 横浜市金沢区 金沢町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040600.html"
"geoshape-nrct-poi:140000040700","称名寺貝塚","神奈川県 横浜市金沢区 金沢町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040700.html"
"geoshape-nrct-poi:140000041000","龍華寺","神奈川県 横浜市 金沢区洲崎町9番31号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000041000.html"
"geoshape-nrct-poi:140000041200","野島貝塚","神奈川県 横浜市金沢区 野島町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000041200.html"
"geoshape-nrct-poi:140000041600","瀬戸神社","神奈川県 横浜市 金沢区瀬戸18番14号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000041600.html"
"geoshape-nrct-poi:140000041800","米倉陣屋跡","神奈川県 横浜市金沢区 瀬戸","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000041800.html"
"geoshape-nrct-poi:140000043500","岩瀬山横穴群","神奈川県 横浜市鶴見区 駒岡五丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000043500.html"
"geoshape-nrct-poi:140000043700","二ッ池遺跡","神奈川県 横浜市鶴見区 獅子ケ谷三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000043700.html"
"geoshape-nrct-poi:140000044000","小仙塚貝塚","神奈川県 横浜市鶴見区 下末吉六丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000044000.html"
"geoshape-nrct-poi:140000044400","松蔭寺","神奈川県 横浜市 鶴見区東寺尾一丁目18番","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000044400.html"
"geoshape-nrct-poi:140000044600","総持寺","神奈川県 横浜市 鶴見区鶴見二丁目1番","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000044600.html"
"geoshape-nrct-poi:140000044800","風早台貝塚","神奈川県 横浜市鶴見区 岸谷二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000044800.html"
"geoshape-nrct-poi:140000045600","神之木台遺跡","神奈川県 横浜市神奈川区 神之木台","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000045600.html"
"geoshape-nrct-poi:140000046200","成仏寺","神奈川県 横浜市 神奈川区神奈川本町10番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000046200.html"
"geoshape-nrct-poi:140000046300","慶雲寺","神奈川県 横浜市神奈川区 神奈川本町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000046300.html"
"geoshape-nrct-poi:140000046500","本覚寺","神奈川県 横浜市 神奈川区高島台1番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000046500.html"
"geoshape-nrct-poi:140000046600","三ッ沢貝塚","神奈川県 横浜市神奈川区 三ツ沢東町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000046600.html"
"geoshape-nrct-poi:140000048100","瀬戸ヶ谷古墳","神奈川県 横浜市保土ケ谷区 瀬戸ケ谷町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000048100.html"
"geoshape-nrct-poi:140000048700","仏向貝塚","神奈川県 横浜市保土ケ谷区 仏向町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000048700.html"
"geoshape-nrct-poi:140000050100","そとごう遺跡","神奈川県 横浜市戸塚区 上柏尾町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000050100.html"
"geoshape-nrct-poi:140000050900","東野台古墳群","神奈川県 横浜市戸塚区 上矢部町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000050900.html"
"geoshape-nrct-poi:140000051500","伝泉小次郎親衡館跡","神奈川県 横浜市泉区 和泉中央南四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000051500.html"
"geoshape-nrct-poi:140000053100","長尾台遺跡","神奈川県 横浜市栄区 長尾台町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000053100.html"
"geoshape-nrct-poi:140000054000","証菩提寺","神奈川県 横浜市 栄区上郷町1864番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000054000.html"
"geoshape-nrct-poi:140000054900","矢上谷戸貝塚","神奈川県 横浜市港北区 日吉二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000054900.html"
"geoshape-nrct-poi:140000055000","日吉矢上古墳","神奈川県 横浜市港北区 日吉二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000055000.html"
"geoshape-nrct-poi:140000055100","観音松古墳","神奈川県 横浜市港北区 日吉三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000055100.html"
"geoshape-nrct-poi:140000055300","下組貝塚","神奈川県 横浜市港北区 下田町三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000055300.html"
"geoshape-nrct-poi:140000055500","森戸原遺跡","神奈川県 横浜市港北区 日吉本町六丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000055500.html"
"geoshape-nrct-poi:140000055600","日吉台遺跡","神奈川県 横浜市港北区 日吉本町四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000055600.html"
"geoshape-nrct-poi:140000056200","太尾遺跡","神奈川県 横浜市港北区 大倉山七丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000056200.html"
"geoshape-nrct-poi:140000056800","熊野神社","神奈川県 横浜市 港北区師岡町1137番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000056800.html"
"geoshape-nrct-poi:140000057100","三会寺","神奈川県 横浜市 港北区鳥山町730番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000057100.html"
"geoshape-nrct-poi:140000057300","雲松院","神奈川県 横浜市 港北区小机町1451番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000057300.html"
"geoshape-nrct-poi:140000057400","小机城跡","神奈川県 横浜市港北区 小机町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000057400.html"
"geoshape-nrct-poi:140000057700","北川貝塚","神奈川県 横浜市都筑区 早渕三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000057700.html"
"geoshape-nrct-poi:140000057800","宮ノ原貝塚","神奈川県 横浜市港北区 新吉田町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000057800.html"
"geoshape-nrct-poi:140000057900","神隠丸山遺跡","神奈川県 横浜市都筑区 早渕一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000057900.html"
"geoshape-nrct-poi:140000058300","南堀貝塚","神奈川県 横浜市都筑区 南山田三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000058300.html"
"geoshape-nrct-poi:140000058600","歳勝土遺跡","神奈川県 横浜市都筑区 大棚西","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000058600.html"
"geoshape-nrct-poi:140000058700","大塚遺跡","神奈川県 横浜市港北区 大倉山七丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000058700.html"
"geoshape-nrct-poi:140000058900","茅ヶ崎貝塚","神奈川県 茅ヶ崎市 茅ヶ崎一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000058900.html"
"geoshape-nrct-poi:140000059000","綱崎山遺跡","神奈川県 横浜市都筑区 茅ケ崎町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000059000.html"
"geoshape-nrct-poi:140000059100","茅ヶ崎城跡","神奈川県 横浜市都筑区 茅ケ崎東二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000059100.html"
"geoshape-nrct-poi:140000059800","大熊仲町遺跡","神奈川県 川崎市麻生区 片平三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000059800.html"
"geoshape-nrct-poi:140000060000","折本貝塚","神奈川県 横浜市都筑区 折本町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000060000.html"
"geoshape-nrct-poi:140000060100","折本西原遺跡","神奈川県 横浜市都筑区 折本町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000060100.html"
"geoshape-nrct-poi:140000060500","三の丸遺跡","神奈川県 横浜市都筑区 川和町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000060500.html"
"geoshape-nrct-poi:140000060600","池辺第一四遺跡","神奈川県 横浜市都筑区 池辺町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000060600.html"
"geoshape-nrct-poi:140000060900","花見山遺跡","神奈川県 横浜市都筑区 川和町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000060900.html"
"geoshape-nrct-poi:140000061100","華蔵台遺跡","神奈川県 横浜市都筑区 荏田南五丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000061100.html"
"geoshape-nrct-poi:140000061200","矢崎山古墳","神奈川県 横浜市都筑区 荏田東四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000061200.html"
"geoshape-nrct-poi:150000010100","市振関所跡","新潟県 糸魚川市 大字市振","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000010100.html"
"geoshape-nrct-poi:150000010400","大雲寺","新潟県 糸魚川市 大字田伏1208番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000010400.html"
"geoshape-nrct-poi:150000010700","勝山城跡","新潟県 糸魚川市 大字歌","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000010700.html"
"geoshape-nrct-poi:150000010900","青海神社","新潟県 糸魚川市 大字青海762番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000010900.html"
"geoshape-nrct-poi:150000011100","橋立金山跡","新潟県 糸魚川市 大字青海","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000011100.html"
"geoshape-nrct-poi:150000011300","松山城跡","新潟県 糸魚川市 大字青海","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000011300.html"
"geoshape-nrct-poi:150000011400","寺地遺跡","新潟県 糸魚川市 大字青海","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000011400.html"
"geoshape-nrct-poi:150000011800","大角地遺跡","新潟県 糸魚川市 大字今村新田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000011800.html"
"geoshape-nrct-poi:150000013000","大神社","新潟県 糸魚川市 大字平1345番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000013000.html"
"geoshape-nrct-poi:150000015300","能生白山神社","新潟県 新潟市 中央区水道町二丁目808番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000015300.html"
"geoshape-nrct-poi:150000016000","徳合城跡","新潟県 糸魚川市 大字仙納","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000016000.html"
"geoshape-nrct-poi:150000016900","江野神社","新潟県 上越市 名立区名立大町1335番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000016900.html"
"geoshape-nrct-poi:150000017000","名立寺","新潟県 上越市 名立区名立大町270番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000017000.html"
"geoshape-nrct-poi:150000017100","岩屋堂観音","新潟県 上越市 名立区名立大町842番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000017100.html"
"geoshape-nrct-poi:150000020200","笛吹田遺跡","新潟県 糸魚川市 東寺町一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000020200.html"
"geoshape-nrct-poi:150000021100","糸魚川城跡","新潟県 糸魚川市 一の宮一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000021100.html"
"geoshape-nrct-poi:150000021200","天津神社","新潟県 上越市 大字東京田34番地1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000021200.html"
"geoshape-nrct-poi:150000021300","天津神社祭祀遺跡","新潟県 糸魚川市 一の宮一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000021300.html"
"geoshape-nrct-poi:150000021400","長者ヶ原遺跡","新潟県 糸魚川市 大字一ノ宮","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000021400.html"
"geoshape-nrct-poi:150000022300","今井城跡","新潟県 糸魚川市 大谷内","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000022300.html"
"geoshape-nrct-poi:150000022500","虫川番所跡","新潟県 糸魚川市 大字大谷内","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000022500.html"
"geoshape-nrct-poi:150000023500","根知城跡","新潟県 糸魚川市 大字根小屋","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000023500.html"
"geoshape-nrct-poi:150000023700","仁王堂","新潟県 糸魚川市 大字東中","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000023700.html"
"geoshape-nrct-poi:150000025100","山口番所跡","新潟県 糸魚川市 大字杉之当","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000025100.html"
"geoshape-nrct-poi:150000025400","金蔵院","新潟県 糸魚川市 大字山寺149番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000025400.html"
"geoshape-nrct-poi:150000026000","耕文寺","新潟県 糸魚川市 大字羽生105番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000026000.html"
"geoshape-nrct-poi:150000027300","雲台寺","新潟県 糸魚川市 大字御前山","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000027300.html"
"geoshape-nrct-poi:150000027800","金山城跡","新潟県 糸魚川市 大字田伏","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000027800.html"
"geoshape-nrct-poi:150000028000","田伏玉作遺跡","新潟県 糸魚川市 大字田伏","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000028000.html"
"geoshape-nrct-poi:150000029200","日光寺","新潟県 東蒲原郡阿賀町 払川字西山1973番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000029200.html"
"geoshape-nrct-poi:150000029500","細池遺跡","新潟県 糸魚川市 大字滝川原","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000029500.html"
"geoshape-nrct-poi:150000030400","不動山城跡","新潟県 糸魚川市 大字越","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000030400.html"
"geoshape-nrct-poi:150000030600","剣神社","新潟県 上越市 大字劔165番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000030600.html"
"geoshape-nrct-poi:150000031900","善正寺","新潟県 長岡市 中野東3008番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000031900.html"
"geoshape-nrct-poi:150000033600","関川関所跡","新潟県 妙高市 大字関川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000033600.html"
"geoshape-nrct-poi:150000034400","兼俣遺跡","新潟県 妙高市 大字兼俣","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000034400.html"
"geoshape-nrct-poi:150000035200","関山神社","新潟県 新潟市 中央区水道町二丁目808番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000035200.html"
"geoshape-nrct-poi:150000035600","宝蔵院跡","新潟県 妙高市 大字関山","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000035600.html"
"geoshape-nrct-poi:150000035700","興善寺","新潟県 妙高市 大字関山1036番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000035700.html"
"geoshape-nrct-poi:150000035800","宝海寺","新潟県 妙高市 大字関山5085番地甲","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000035800.html"
"geoshape-nrct-poi:150000036400","葎生遺跡","新潟県 妙高市 大字葎生","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000036400.html"
"geoshape-nrct-poi:150000038400","中古遺跡","新潟県 妙高市 大字大鹿","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000038400.html"
"geoshape-nrct-poi:150000039000","籠峰遺跡","新潟県 上越市 中郷区稲荷山","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000039000.html"
"geoshape-nrct-poi:150000039500","松ヶ峯遺跡","新潟県 魚沼市 江口新田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000039500.html"
"geoshape-nrct-poi:150000041500","山寺薬師","新潟県 見附市 月見台一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000041500.html"
"geoshape-nrct-poi:150000043600","恵信尼廟所","新潟県 見附市 月見台一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000043600.html"
"geoshape-nrct-poi:150000046500","黒保遺跡","新潟県 見附市 月見台一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000046500.html"
"geoshape-nrct-poi:150000047000","菅原古墳群","新潟県 上越市 清里区菅原","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000047000.html"
"geoshape-nrct-poi:150000049200","水科古墳群","新潟県 上越市 三和区水科","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000049200.html"
"geoshape-nrct-poi:150000050800","風巻神社","新潟県 上越市 三和区岡田24番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/15/150000050800.html"
