"sourceId","assetId","path","scope","mediaType","mimeType","extension","bytes","sha256","width","height","aspectRatio","orientation","hasAlpha","animated","frameCount","colorSpace","entityType","entityId","assetRole","sourceType","rightsStatus","cacheAllowed","derivativesAllowed","authenticity","manifestStatus","protected","referenced","referenceCount","referenceLocations","focalPoint","safeArea","brandIconSource","additionalProfiles","variantPolicyId","processingEligibility","processingBlockReason","duplicateGroup","decodeError","notes"
"source-50ab5321af269864c5c1","unregistered.50ab5321af269864c5c1","docs/qa/TASK-008.2/after-1280x800.png","documentation-only","raster","image/png","png","444499","9c3d82ba72552fe89c9cc470cbbfd1c9c2acc0b53f8560a673731ceea37bc21a","1280","800","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":19,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":46,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-4fc5802256bf3cc2a14f","unregistered.4fc5802256bf3cc2a14f","docs/qa/TASK-008.2/after-1440x900.png","documentation-only","raster","image/png","png","545432","0877bb1d95dc36c39ed1e94e8690ec18b6402a67d8bbf523f6ed49b48f87e359","1440","900","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":18,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":45,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-90c348b8e0d47018cad5","unregistered.90c348b8e0d47018cad5","docs/qa/TASK-008.2/after-1600x900.png","documentation-only","raster","image/png","png","598068","283220176ca1ec209d794dd83a7a9755569ecfcdd57bab27b0399db3e1aa1dff","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":17,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":44,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c15223d4a560171c48ac","unregistered.c15223d4a560171c48ac","docs/qa/TASK-008.2/after-390x844-drawer.png","documentation-only","raster","image/png","png","65313","e7b26988dbed756cf0ae96cfc3365f87e7e75d579b8c62113609c0d642ddf6dc","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":26,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-2ff2fbb9ccb853c129ef","unregistered.2ff2fbb9ccb853c129ef","docs/qa/TASK-008.2/after-390x844-sheet.png","documentation-only","raster","image/png","png","108153","ece25a85038f8be858ae44c27a46894aecc74300b7094e032a262e4a2e06d606","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":27,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a055baf48a1c40514855","unregistered.a055baf48a1c40514855","docs/qa/TASK-008.2/after-390x844.png","documentation-only","raster","image/png","png","228298","c46cf2ab8c071e403d3e849e38520cc816f577e3e6c54693c028a691b7ee0cc7","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":21,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":48,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-5046bdda1dc777a48399","unregistered.5046bdda1dc777a48399","docs/qa/TASK-008.2/after-more-settings.png","documentation-only","raster","image/png","png","607421","5e836a8f76154d1ea7f2f62d33af56061cc184a9e795e8cc867c93a2e9048aab","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":28,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a5c4474a8bbef6b42f29","unregistered.a5c4474a8bbef6b42f29","docs/qa/TASK-008.2/after-three-days.png","documentation-only","raster","image/png","png","588971","656b0ef717026ad6b1cb8af6e11db09ee3b300a3aed9725b193f70b136e01aaf","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":29,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-349b47cc0cbd90661c9b","unregistered.349b47cc0cbd90661c9b","docs/qa/TASK-008.2/before-1180x800-drawer.png","documentation-only","raster","image/png","png","340624","6f5940de36f7020dd3de71f07520ad3bf25d66484cffffa84285d664970ba85a","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0275927a1d0c51acc702","unregistered.0275927a1d0c51acc702","docs/qa/TASK-008.2/before-1180x800.png","documentation-only","raster","image/png","png","368168","045e75aada165c53e73390e5c274eb49354d352e73b5a944133404e72a7d6afd","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":20,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":47,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-745f66757ff9dcfe79bf","unregistered.745f66757ff9dcfe79bf","docs/qa/TASK-008.2/before-1280x800.png","documentation-only","raster","image/png","png","369289","ff480d48049f45b1815719afbc3371950663a7165f3b43ae02a98720a5a4b10a","1280","800","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":19,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":46,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c6d93b870aedda8543bf","unregistered.c6d93b870aedda8543bf","docs/qa/TASK-008.2/before-1440x900.png","documentation-only","raster","image/png","png","445092","9dc6f50eaf9f8071b250b1a56702c6a872c2bba6f41a9767085a3cc183ecafb7","1440","900","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":18,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":45,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-bfec6721a12b03bb2412","unregistered.bfec6721a12b03bb2412","docs/qa/TASK-008.2/before-1600x900.png","documentation-only","raster","image/png","png","487704","cd2e00161d0c29d8bb37d83ccd283c71eef21ed85479615879bce5adcedfb247","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":17,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":44,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-9f013fba490e27303fda","unregistered.9f013fba490e27303fda","docs/qa/TASK-008.2/before-390x844-drawer.png","documentation-only","raster","image/png","png","62087","8872f37ac14c679c91d72d8f1fa8c0b3fb5368dbdd9ec6d496005dfea1b5081c","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-95e85496714769b9ef0a","unregistered.95e85496714769b9ef0a","docs/qa/TASK-008.2/before-390x844-sheet.png","documentation-only","raster","image/png","png","98909","9529206c18fb71b6636da2e59fb7d4a4ca1a8125d1ae6587a43e3dd736eb0c0a","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-b4379bf179ef65ca2cc0","unregistered.b4379bf179ef65ca2cc0","docs/qa/TASK-008.2/before-390x844.png","documentation-only","raster","image/png","png","187305","eeb60f220a22f387ceb04fc6055b51bff2ce4f8620420c4a53daf8411dfb475f","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":21,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.2-a-planner-visual-fidelity-polish.md"",""line"":48,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a82d82f982f38f004586","unregistered.a82d82f982f38f004586","docs/qa/TASK-008.2/before-more-settings.png","documentation-only","raster","image/png","png","496932","517d4f3e81482b284c40570ef11d5d434d1a85af5fe877ab43c8a9d7bab7adc6","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-eec9671badbe0f6bf0e7","unregistered.eec9671badbe0f6bf0e7","docs/qa/TASK-008.2/before-three-days.png","documentation-only","raster","image/png","png","491302","bb34c985c1a473d56494ad80acdd4fe8f28eee69d285b162f1b2279c0530f5e0","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-22658a2ddaa9d6a3d3cb","unregistered.22658a2ddaa9d6a3d3cb","docs/qa/TASK-008.2/fallback-1180x800-drawer.png","documentation-only","raster","image/png","png","181559","bc14651d3cf6b32724cb8ac60670747af75834d69eab8ac50695610929bc46a6","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-05bcf3a11fd8e8a97721","unregistered.05bcf3a11fd8e8a97721","docs/qa/TASK-008.2/fallback-1180x800.png","documentation-only","raster","image/png","png","153515","11df0bf518469fc4304889765dfab2799aca569a179ba17d9f2fdfcad8ff976d","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":20,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-4028f7b3d81f4cff56c1","unregistered.4028f7b3d81f4cff56c1","docs/qa/TASK-008.2/fallback-1280x800.png","documentation-only","raster","image/png","png","207933","536d1495add03ece84acdff4a567c84fc4f7f20ff4c863740c685d2cedb89f89","1280","800","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":19,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c747e0fde4870dee56c4","unregistered.c747e0fde4870dee56c4","docs/qa/TASK-008.2/fallback-1440x900.png","documentation-only","raster","image/png","png","223492","50c715db030fc97d613d2ac9e5adcf0e98cbd46cdc1a387fd8bc9d494bd9f2ea","1440","900","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":18,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-feb20933a7fd23528d26","unregistered.feb20933a7fd23528d26","docs/qa/TASK-008.2/fallback-1600x900.png","documentation-only","raster","image/png","png","229577","6d632064aa6d8d4fb0a4770c4057338ac6ff5136d56bf03f35642d0b99fdd436","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":17,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a2eaa653f3f3f0c2fb7b","unregistered.a2eaa653f3f3f0c2fb7b","docs/qa/TASK-008.2/fallback-390x844-drawer.png","documentation-only","raster","image/png","png","65285","0f5cee2b88c1c250f08f3827af2c1829a18ec4ff18a13f884a82d3713bd4ee74","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-41db12aae35428520d7a","unregistered.41db12aae35428520d7a","docs/qa/TASK-008.2/fallback-390x844-sheet.png","documentation-only","raster","image/png","png","62876","c94cd153ae97f62aeaa894166361305b94ca2dfe304b9ee90402d59da580896e","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-9a085ce4d11b33bd6e0e","unregistered.9a085ce4d11b33bd6e0e","docs/qa/TASK-008.2/fallback-390x844.png","documentation-only","raster","image/png","png","107787","e56e425727bebf4785fe8e9bfc7f7230d25be780b10a11984ee8dbd71b875bf7","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.2/README.md"",""line"":21,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-275ab1745d4f00c02131","unregistered.275ab1745d4f00c02131","docs/qa/TASK-008.2/fallback-more-settings.png","documentation-only","raster","image/png","png","247587","c5aea1aba642dcba69fafdfaa8dda68c5be1142344f27da78b84135af2de5c29","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-33d99a623df0f44b24cc","unregistered.33d99a623df0f44b24cc","docs/qa/TASK-008.2/fallback-three-days.png","documentation-only","raster","image/png","png","251400","29c927b4b59054b31239efa6cd72e24aaa3b3381c19d1e4153ac9cda923ca6d7","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-93a875eda6e5e11f22b8","unregistered.93a875eda6e5e11f22b8","docs/qa/TASK-008.3/fallback-1180x800-comparison.png","documentation-only","raster","image/png","png","183322","7428f58e0fc024d92f56cf214d0812aa5a10935bd8100db3bd0ba5883c214e98","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-fe203aa2483fb61fd67a","unregistered.fe203aa2483fb61fd67a","docs/qa/TASK-008.3/fallback-1180x800-drawer.png","documentation-only","raster","image/png","png","180314","bbcb8cd81d42e98eaea20e380f8f47e792557c87bb49888ae0195a7d8d2066e8","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-9d4f7c74f3b27c7e3603","unregistered.9d4f7c74f3b27c7e3603","docs/qa/TASK-008.3/fallback-1180x800.png","documentation-only","raster","image/png","png","151992","b6daa1a9386d504ccbee93ae23a40799a5c82c57d9ab349571f477c7dc5431d6","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":12,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-05cd3777ec6bd05e5009","unregistered.05cd3777ec6bd05e5009","docs/qa/TASK-008.3/fallback-1280x800-comparison.png","documentation-only","raster","image/png","png","231837","157ff0b09b9bc316f0b9e8e7fc120ede157f71fff4f3d0eebd4550ae3c0faa10","1280","800","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a37f6398d5c82ffec0f6","unregistered.a37f6398d5c82ffec0f6","docs/qa/TASK-008.3/fallback-1280x800.png","documentation-only","raster","image/png","png","203596","59a2a6c4665294f298796488970662c6f6fe47e882aa5a086c3595d7d0c21473","1280","800","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":11,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-f4dfc0eaa4f607098777","unregistered.f4dfc0eaa4f607098777","docs/qa/TASK-008.3/fallback-1440x900-comparison.png","documentation-only","raster","image/png","png","250497","098f86c73cdf16396a169cdfa5c7378c54b3e048f448211324fe6ef2a347e479","1440","900","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-e4f3a45518a2eddfccf3","unregistered.e4f3a45518a2eddfccf3","docs/qa/TASK-008.3/fallback-1440x900.png","documentation-only","raster","image/png","png","221903","44811153c31f891fcec080e3f7ed5ee93abb6094f7d84e93a9972fddd515bc3a","1440","900","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":10,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a524b1a5e83e0e552d17","unregistered.a524b1a5e83e0e552d17","docs/qa/TASK-008.3/fallback-1600x900-comparison.png","documentation-only","raster","image/png","png","256895","82bbf79277baf218b0b6e0dbdc9be66d80997c09c89690f8b63d93d406fcf858","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","82bbf79277baf218b0b6e0dbdc9be66d80997c09c89690f8b63d93d406fcf858","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-f719b11a212293a41fd8","unregistered.f719b11a212293a41fd8","docs/qa/TASK-008.3/fallback-1600x900.png","documentation-only","raster","image/png","png","226817","b202a131862299974d7ea58fb6099775531fc686e29932cf8e3053fb973e7281","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":9,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-34c796d31588eae80031","unregistered.34c796d31588eae80031","docs/qa/TASK-008.3/fallback-390x844-drawer.png","documentation-only","raster","image/png","png","65996","573e9fa1ec999be4b20ffd12d033b5dcbfbc4e3696adff18f41dafba6085d124","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-6d3726ffdb7fd307a1f2","unregistered.6d3726ffdb7fd307a1f2","docs/qa/TASK-008.3/fallback-390x844-nested-preference.png","documentation-only","raster","image/png","png","36872","0015923d9a4554a3162c0d42a5985c3aeb321e284f65eb7c761f1343efa18c8b","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-f5196d5cac5769937319","unregistered.f5196d5cac5769937319","docs/qa/TASK-008.3/fallback-390x844-sheet.png","documentation-only","raster","image/png","png","66162","d9075116605ea0b6c1b913b4ddd4bef38af746e867d49927a9ca9451aa1570d2","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c62d11042d6805d73e7c","unregistered.c62d11042d6805d73e7c","docs/qa/TASK-008.3/fallback-390x844.png","documentation-only","raster","image/png","png","102024","7eedbab35d59b853e546be698db67922c6cc11735b1465bdda7a653f3769becf","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":13,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-d44abf3a4e0ee08f4a4e","unregistered.d44abf3a4e0ee08f4a4e","docs/qa/TASK-008.3/fallback-confirmed-hotel.png","documentation-only","raster","image/png","png","289551","77fc62ae92814fd6c1aa12d38fa21204f51e799d9c9585e32ccf3c8afa2609fd","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-20e5d0117d8f7e6423be","unregistered.20e5d0117d8f7e6423be","docs/qa/TASK-008.3/fallback-more-settings.png","documentation-only","raster","image/png","png","251495","96638e48fd405799bf87c3ac1cd93bde70e4d3dbbe2c1600d9eda99c6a9a3d31","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-29f34a49140efe54c63f","unregistered.29f34a49140efe54c63f","docs/qa/TASK-008.3/fallback-morph-quick.png","documentation-only","raster","image/png","png","286588","44a2f96d2353880651e33fb2c0a69004f65847972ed941b68e671d9f097d840c","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-ea61af4260a7dd8c3303","unregistered.ea61af4260a7dd8c3303","docs/qa/TASK-008.3/fallback-preferences.png","documentation-only","raster","image/png","png","229806","60640a45216cc7a3bafe07304ba451e24e73ac6227e97b359d6cb2aff19eae4a","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-55b9185dca9d38f59b43","unregistered.55b9185dca9d38f59b43","docs/qa/TASK-008.3/fallback-stay-area.png","documentation-only","raster","image/png","png","279574","2a63881c1f53e5e6c5e6926753616f527fa1192a4d7e1e8c41d0e33fcd3e7608","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-2063d234e041d4794416","unregistered.2063d234e041d4794416","docs/qa/TASK-008.3/fallback-three-day-comparison.png","documentation-only","raster","image/png","png","256895","82bbf79277baf218b0b6e0dbdc9be66d80997c09c89690f8b63d93d406fcf858","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","82bbf79277baf218b0b6e0dbdc9be66d80997c09c89690f8b63d93d406fcf858","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c7f87d54d5456ad054c7","unregistered.c7f87d54d5456ad054c7","docs/qa/TASK-008.3/mapbox-1180x800-comparison.png","documentation-only","raster","image/png","png","465048","45c80bdabcb8c7ebfcb447b4685e576b146c10f3b6c2e598d690146cf4694644","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":19,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-cbf4380867a96fa01e38","unregistered.cbf4380867a96fa01e38","docs/qa/TASK-008.3/mapbox-1180x800-drawer.png","documentation-only","raster","image/png","png","406888","bc2d30e2f4b3adb1b532a9eca649649bd3524e5fe448c9350545eb47ccfedbac","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":24,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a5d1e2d2d5834266784f","unregistered.a5d1e2d2d5834266784f","docs/qa/TASK-008.3/mapbox-1180x800.png","documentation-only","raster","image/png","png","455721","275a658cb0f2c2486d7e8259ec5408572fdd41885918bec9cc4f7f5e26f9ff5b","1180","800","1.475","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":12,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.3-a-planner-v03-interactions.md"",""line"":85,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
